ENSEMBL_GENE_ID,baseMean__NAFL+NASHF0vsCTRL,log2FoldChange__NAFL+NASHF0vsCTRL,pvalue__NAFL+NASHF0vsCTRL,padj__NAFL+NASHF0vsCTRL,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000154957,146.2462136,-0.055554401,0.688203048,0.863242665,110,-0.026471207,0.632146154,0.852824993,112,-0.029841085,0.698745618,0.820966901,ZNF18
ENSG00000154978,282.1438365,0.425652985,0.003909065,0.055245842,186,0.039969888,0.500184283,0.779445085,215,0.276059696,0.003414404,0.0253099,VOPP1
ENSG00000154997,82.72960225,-0.161701603,0.228547605,0.520030749,44,-0.049539141,0.445381721,0.741448231,47,-0.190495331,0.176358375,0.348428773,SEPTIN14
ENSG00000155008,230.2226358,-0.161051883,0.24337186,0.537770839,234,0.012116012,8.05E-01,9.31E-01,222,0.152396393,6.83E-02,1.88E-01,APOOL
ENSG00000155011,2.163424633,0.371936974,0.686582734,NA,3,-0.833244695,0.053055883,0.287013149,5,-0.140806424,0.818015417,0.89925696,DKK2
ENSG00000155016,326.2935941,-0.042101604,0.735561183,0.887495548,245,0.023167771,0.67814782,0.877221995,230,-0.205795601,0.003946643,0.027555312,CYP2U1
ENSG00000155026,50.79323231,-0.005625393,9.72E-01,9.88E-01,27,-0.058360699,4.10E-01,7.17E-01,28,-0.289427744,2.88E-02,1.05E-01,RSPH10B
ENSG00000155034,139.6557078,-0.007881037,9.36E-01,9.75E-01,92,-0.051317845,0.290938715,0.620745577,97,-0.10185973,0.178220619,0.351010692,FBXL18
ENSG00000155052,9.771003182,0.04823172,0.863392934,NA,5,0.019842828,0.874500774,0.958596148,6,-0.149746402,0.354328234,0.543337256,CNTNAP5
ENSG00000155066,54.30471851,-0.12914397,0.631514975,0.832761932,31,-0.054296856,0.628927758,0.851660696,34,-0.124429389,0.440447604,0.621557927,PROM2
ENSG00000155085,157.1851679,-0.141874377,0.260367661,0.554862519,98,-0.101381373,0.07662438,0.339663594,102,-0.080374498,0.293773964,0.484883732,AK9
ENSG00000155090,556.200088,0.628079537,0.005304927,0.066357965,412,0.047842554,0.659498651,0.867033903,406,-0.139183594,0.357336846,0.54657547,KLF10
ENSG00000155093,37.59584176,0.181041473,0.535523683,0.775278582,28,-0.038884059,0.743002039,0.90717967,32,0.34715239,0.056255196,0.165592318,PTPRN2
ENSG00000155096,1410.053747,0.107937858,0.171319996,0.44937996,1039,-0.03307035,0.425379028,0.727381937,1059,-0.073725206,1.40E-01,0.300729603,AZIN1
ENSG00000155097,666.0757972,0.102011599,0.440901547,0.70874458,501,0.088984245,6.47E-02,0.313667684,520,0.131016086,8.92E-02,2.25E-01,ATP6V1C1
ENSG00000155099,35.77827227,-0.209886891,0.515591014,0.76095613,26,-0.001736859,0.987685695,0.994798898,32,0.5904754,0.003419151,0.025323088,PIP4P2
ENSG00000155100,147.5851072,-0.021649246,0.838115385,0.934632078,116,0.117408513,0.005809497,0.098221117,114,0.046412762,0.505164226,0.677522782,OTUD6B
ENSG00000155111,324.3424555,-0.267748946,0.030684904,0.18062017,228,-0.057496295,0.300268053,0.630234165,238,-0.046623944,0.529840502,0.698162032,CDK19
ENSG00000155115,134.0040584,0.107192943,0.571106664,0.797438581,94,0.026879233,0.716582022,0.895212583,108,0.481162815,2.61E-05,0.000837794,GTF3C6
ENSG00000155158,515.0458407,-0.010228179,0.958416133,0.982849126,351,-0.024063064,0.771982699,0.918711642,394,0.098567364,3.41E-01,0.529697201,TTC39B
ENSG00000155189,275.5815236,-0.258306182,3.76E-01,0.660995216,225,0.085236652,0.41800713,0.722065343,215,0.123348877,0.358354244,0.547721635,AGPAT5
ENSG00000155229,442.814841,-0.012031489,0.898149741,0.962258631,345,0.020218088,5.76E-01,8.24E-01,339,-0.070884386,0.137531414,0.297595238,MMS19
ENSG00000155252,205.5551893,0.416836526,0.00444053,0.059488732,173,0.177805139,0.002026895,0.056323913,178,0.201579213,0.017272773,0.073924271,PI4K2A
ENSG00000155254,49.0926412,-0.17569331,4.18E-01,0.692029951,41,0.091593044,0.33039356,0.655570395,52,0.775277732,5.02E-06,0.00025647,MARVELD1
ENSG00000155256,203.9968486,0.122849864,2.90E-01,5.86E-01,152,-0.10396879,4.22E-02,2.55E-01,157,-0.158061491,2.92E-02,1.06E-01,ZFYVE27
ENSG00000155265,6.647756671,0.85489689,0.136034778,NA,5,-0.085454063,0.715165852,0.894586493,8,0.924230692,0.005342857,0.033637517,GOLGA7B
ENSG00000155269,NA,NA,NA,NA,1,0.602274827,2.74E-01,6.03E-01,1,0.701454451,4.24E-01,6.07E-01,GPR78
ENSG00000155275,194.3640136,-0.132992575,0.30646794,0.600178108,139,-0.092331654,0.09482074,0.373805793,141,-0.155786955,0.040511489,0.133100192,TRMT44
ENSG00000155287,197.221594,0.257360632,0.010434442,0.098636887,153,-0.066166455,0.131727561,0.437365767,158,-0.087356756,0.197363699,0.374543933,SLC25A28
ENSG00000155304,283.9249852,0.560257255,0.002799874,0.045921594,231,0.009559014,0.909424155,0.969076055,233,0.077761054,0.458214504,0.636464982,HSPA13
ENSG00000155307,80.20122973,0.383671989,2.75E-01,5.69E-01,63,0.11053172,0.406304508,0.714235268,67,0.273339033,0.15510524,0.32174854,SAMSN1
ENSG00000155313,936.5206253,-0.149401271,0.237824638,0.530845102,646,-0.061066936,0.160567618,0.477449407,660,-0.074789978,0.276911327,0.467334079,USP25
ENSG00000155324,404.5043379,-0.318578938,0.008745534,0.088397074,271,-0.084079866,0.15383916,0.469010188,280,-0.140703592,0.103022286,0.247462315,GRAMD2B
ENSG00000155329,132.1538737,0.040102886,0.695584632,0.867046699,90,-0.012924069,8.07E-01,0.932506708,98,0.112635612,1.42E-01,3.05E-01,ZCCHC10
ENSG00000155330,306.0659594,-0.027022126,0.837373649,0.934563563,202,-0.103635749,0.054097389,0.289798947,202,-0.279308005,0.000211316,0.003694574,C16orf87
ENSG00000155363,800.3995631,0.023771088,0.801364602,0.918080846,615,-0.025032728,0.47589317,0.764473947,617,-0.101348265,0.046904149,0.147236081,MOV10
ENSG00000155366,534.8107071,0.149855917,0.351385702,0.639130692,429,0.094785502,0.125721278,0.426452575,486,0.378008919,0.00047428,0.006490073,RHOC
ENSG00000155367,11.20018508,1.508677436,0.015392869,NA,6,-0.664486973,0.001369647,0.047523266,7,-0.319495088,0.308830802,0.500358235,PPM1J
ENSG00000155368,2073.621747,-0.135984907,0.430473173,0.700740407,1544,0.017655331,0.760264588,0.914679704,1564,0.059615473,0.606156985,0.755990556,DBI
ENSG00000155380,818.103798,-0.451063807,0.062478337,0.267059801,581,-0.018169276,0.874041474,0.958596148,613,0.063329895,0.630294964,0.774100566,SLC16A1
ENSG00000155393,320.6470747,0.144665695,0.26619093,0.560150693,230,-0.000580939,0.991183626,0.996265622,238,0.009173866,0.894775542,0.945297787,HEATR3
ENSG00000155428,3.579111753,0.014790788,0.987089804,NA,2,-0.470818209,0.276922225,0.606760884,2,-1.27995625,0.074429399,0.199406945,TRIM74
ENSG00000155438,186.634956,0.020003067,0.854001409,0.941828228,137,0.128281128,0.006484693,0.103800593,144,0.245176206,0.001831486,0.016659105,NIFK
ENSG00000155463,915.9690434,-0.030038175,0.672935157,0.854338984,657,-0.090950326,0.00213098,0.057348241,681,-0.038035161,0.470940274,0.647448021,OXA1L
ENSG00000155465,174.9232278,0.244381103,0.133919344,0.398896628,132,-0.004753852,0.952537973,0.983413257,132,-0.054708308,0.628508843,0.773019669,SLC7A7
ENSG00000155506,1565.583403,-0.105666504,0.313450202,0.605929249,1239,0.021143069,6.00E-01,0.836860801,1222,-0.058658965,0.310469351,0.501970546,LARP1
ENSG00000155508,363.6635237,-0.008160354,0.920869588,0.969529077,273,0.031959631,0.329046229,0.655175856,273,-0.034813937,0.507674278,0.67955396,CNOT8
ENSG00000155511,18.69813841,-0.781872622,0.01488893,NA,10,0.022367183,0.903932801,0.966927746,10,-0.12819121,0.620610304,0.766667099,GRIA1
ENSG00000155530,16.70162447,-0.097169747,0.797718693,NA,11,-0.043207384,0.792720253,0.92754032,12,-0.120819045,0.599771887,0.751487443,LRGUK
ENSG00000155542,108.5180112,0.00992874,0.963417571,0.984735724,83,0.059347666,0.472763994,0.761834083,86,0.205219213,0.084611575,0.217310644,SETD9
ENSG00000155545,446.0505434,0.105896999,0.47240609,0.731896758,347,0.065334981,0.195991305,0.521566079,347,0.054375784,0.524652701,0.69443637,MIER3
ENSG00000155561,564.8914987,0.11944069,0.136381548,0.402062855,442,0.05586655,0.111584365,0.402165703,438,0.010574432,8.65E-01,9.29E-01,NUP205
ENSG00000155592,145.9962759,-0.185742854,0.16189386,0.437395428,107,-0.056013002,0.338308716,0.661497056,108,-0.079159875,0.355944779,0.545081371,ZKSCAN2
ENSG00000155621,198.7356038,-0.097957687,0.263916508,0.557749193,126,-0.08315019,0.068063438,0.321911669,133,-0.138993707,0.010027161,0.051383156,C9orf85
ENSG00000155629,2367.811641,0.242894682,0.116316371,0.372805486,1760,-0.090445839,0.144726927,0.45669148,1802,-0.106434765,0.200408636,0.378209795,PIK3AP1
ENSG00000155636,142.6908839,-0.037513133,0.728437551,0.8855466,107,0.040573725,0.393564029,0.704320272,110,0.051793471,0.454280433,0.632918065,RBM45
ENSG00000155657,2217.264528,0.056189335,0.869671831,0.948978456,1551,0.069471628,0.625802946,0.850047756,1701,0.245874477,0.196360547,0.373253467,TTN
ENSG00000155659,291.8080459,0.981177265,0.014500063,0.117558832,228,-0.171397775,0.247938066,0.576809284,230,-0.093583503,0.686046671,0.812344764,VSIG4
ENSG00000155660,3965.961102,0.424821564,0.000939596,0.025485994,3332,0.020387396,0.70897656,0.89148486,3116,-0.112343011,0.124479543,0.278766155,PDIA4
ENSG00000155666,1065.248793,0.796623373,0.001294083,0.029786592,840,0.06965923,0.536786281,0.80219388,766,-0.337173462,0.035832911,0.121851891,KDM8
ENSG00000155714,40.02807958,-0.466220525,0.001882538,0.03656018,22,-0.117324204,0.092744234,0.368999159,23,-0.26078614,0.02897642,0.105314938,PDZD9
ENSG00000155719,27.69213087,-0.766347919,0.012503396,0.108337118,15,-0.074720287,0.547398919,0.808283891,17,0.280270378,0.125465043,0.280150353,OTOA
ENSG00000155729,334.8648557,-0.131247251,0.140093463,0.407252188,224,-0.013910052,0.689033555,0.881016975,222,-0.178857167,0.005804992,0.035674158,KCTD18
ENSG00000155744,981.3714616,-0.024542271,0.828735172,0.931103672,685,-0.05951357,0.270838868,0.5991963,677,-0.194135769,0.002889891,0.022568922,FAM126B
ENSG00000155749,42.43218978,-0.025570679,0.89078191,0.957949868,26,-0.136514965,0.075635905,0.337697254,27,-0.231624817,0.056288122,0.165632093,FLACC1
ENSG00000155754,49.26217555,-0.447446273,0.267220137,0.560975029,29,-0.178118323,0.289297278,0.619441753,31,-0.220666324,0.335085984,0.524241977,C2CD6
ENSG00000155755,73.94848498,-0.239083543,0.386773701,0.668226173,53,0.024705899,0.807393774,0.932506708,56,0.204499737,0.126746365,0.282018512,TMEM237
ENSG00000155760,17.86994586,0.174054971,0.774572956,NA,13,-0.23923379,0.245867773,0.574499581,18,0.833301161,0.002381414,0.01986141,FZD7
ENSG00000155761,9.488348862,-0.542273919,0.078456831,NA,6,-0.130883867,0.382355457,0.697062876,7,-0.141828138,0.478448635,0.654396242,SPAG17
ENSG00000155792,397.4472938,-0.205478872,0.437846946,0.706605476,260,-0.322718127,3.28E-04,2.40E-02,276,-0.18934706,1.26E-01,2.81E-01,DEPTOR
ENSG00000155816,11.229923,0.462781245,0.113754656,NA,7,-0.18883757,0.140365443,0.450673004,7,-0.598354064,0.00578252,0.035579822,FMN2
ENSG00000155827,441.6665567,-0.143378791,0.103317869,0.34927145,331,0.020088376,0.583196622,0.827591843,335,0.019330813,0.731807367,0.842214033,RNF20
ENSG00000155833,11.52561139,0.73073334,0.20161184,NA,7,-0.027697999,9.08E-01,9.68E-01,8,-0.026774477,9.39E-01,9.69E-01,CYLC2
ENSG00000155846,339.5232177,-0.223709345,0.167131038,0.443387656,256,0.049506641,4.49E-01,0.744405761,241,-0.22836254,0.026329051,0.098720923,PPARGC1B
ENSG00000155849,780.0906368,-0.356678855,0.000260291,0.01219762,529,-0.099137636,4.50E-02,2.64E-01,527,-0.250993269,8.45E-05,1.92E-03,ELMO1
ENSG00000155850,141.6625518,0.227508011,0.086239633,0.317535051,111,0.15260726,0.004251083,0.083658568,120,0.408665341,2.31E-05,0.000764607,SLC26A2
ENSG00000155858,133.7412625,-0.08422891,0.376384498,0.660995216,91,-0.062215979,1.89E-01,5.15E-01,94,-0.051296011,4.83E-01,6.59E-01,LSM11
ENSG00000155868,126.847077,0.069941465,0.479086064,0.737160859,97,0.025497425,5.27E-01,7.96E-01,99,0.15816551,1.43E-02,6.54E-02,MED7
ENSG00000155875,2.645793878,-0.149031281,0.825963488,NA,2,-0.026209997,0.922105606,0.973029557,2,0.508856505,0.204356616,0.382700811,SAXO1
ENSG00000155876,299.9890948,0.233603957,0.039368508,0.20714073,254,-0.014727723,0.746135134,0.9077933,256,0.125298951,0.074942981,0.200317517,RRAGA
ENSG00000155886,40.56467609,0.286844299,0.103281825,0.349233453,22,-0.158337095,4.69E-02,0.268569673,23,-0.455493987,3.32E-04,5.03E-03,SLC24A2
ENSG00000155893,168.6752733,0.064451207,0.668323893,0.851892125,120,0.044377249,4.95E-01,7.77E-01,115,-0.186239083,2.67E-02,9.96E-02,PXYLP1
ENSG00000155897,0.976790118,1.407942603,0.459188511,NA,1,0.447673031,4.44E-01,7.41E-01,2,2.454296448,2.02E-03,1.77E-02,ADCY8
ENSG00000155903,302.3040216,0.119054465,0.215987059,0.506730073,222,0.017819821,7.19E-01,8.96E-01,229,0.00368161,9.62E-01,9.80E-01,RASA2
ENSG00000155906,377.5475942,-0.307252858,0.000357477,0.014426723,276,0.035306461,0.273869804,0.603451507,282,0.064890748,0.282549457,0.473152496,RMND1
ENSG00000155926,138.2071934,0.383941397,0.015657897,0.122621201,123,0.197422023,2.85E-02,0.209333855,127,0.344212821,0.005495699,0.034217409,SLA
ENSG00000155957,752.1005297,0.167553313,0.15821181,0.432800133,463,-0.030233196,0.589153973,0.830716301,527,0.110127362,0.21289327,0.392608966,TMBIM4
ENSG00000155959,215.5242163,0.246511864,0.179448122,0.459805196,164,-0.01632278,7.80E-01,9.22E-01,177,0.269286335,3.51E-03,2.56E-02,VBP1
ENSG00000155961,4.140466869,0.082680945,0.861349977,NA,4,0.375572218,0.062283968,0.308115125,5,0.740720997,0.001075654,0.011507811,RAB39B
ENSG00000155962,172.9114993,0.199502207,0.324264497,0.614818761,123,-0.010162614,9.05E-01,0.967600215,127,-0.06760585,5.73E-01,7.33E-01,CLIC2
ENSG00000155966,9.214376714,0.416233819,0.483580516,NA,6,-0.289204531,0.288036962,0.618357187,6,0.05871392,0.873361595,0.933322881,AFF2
ENSG00000155970,404.2050155,-0.125502532,0.419227784,0.692570959,288,-0.027687169,0.663115226,0.869243392,286,-0.169002654,0.084328028,0.21668024,MICU3
ENSG00000155974,22.13068675,0.020484814,0.954242406,0.982258883,12,-0.400689582,2.58E-02,2.00E-01,15,0.031894312,8.94E-01,9.45E-01,GRIP1
ENSG00000155975,540.1107787,-0.042363841,0.632171965,0.832997999,400,0.020470585,0.573718349,0.822650738,410,0.042664041,0.384874497,0.571583848,VPS37A
ENSG00000155980,0.726703324,0.063742747,0.954723764,NA,1,0.258013625,0.608976677,0.841665457,NA,NA,NA,NA,KIF5A
ENSG00000156006,740.3275962,-0.289930667,0.063764694,0.26918995,559,0.056663221,0.393825594,0.704351538,568,0.08660302,0.46071772,0.638486735,NAT2
ENSG00000156009,2.445334532,0.010995921,0.988645901,NA,1,-0.82758557,1.54E-02,1.57E-01,1,-0.620071559,2.35E-01,0.419015846,MAGEA8
ENSG00000156011,3914.397524,-0.48567464,9.88E-03,9.53E-02,2733,-0.087668446,0.204610591,0.529832434,2783,-0.116210815,0.210655623,0.389915127,PSD3
ENSG00000156017,529.0085961,-0.087085894,0.380831654,0.663501754,410,0.031846966,0.444763265,0.741361978,392,-0.064953842,0.300628699,0.49245734,CARNMT1
ENSG00000156026,167.5180587,0.237225546,0.266645994,0.560504802,129,0.020761077,0.748173071,0.908887785,129,0.117707017,0.262615941,0.451241176,MCU
ENSG00000156030,443.1127119,0.137178684,0.293358242,0.587873342,329,-0.054525727,0.295838836,0.625887386,347,-0.044034888,5.65E-01,7.27E-01,MIDEAS
ENSG00000156042,194.1842202,-0.364350288,0.003666126,0.052965222,125,-0.110189966,0.115491239,0.408462903,130,-0.167599922,0.050379971,0.154087472,CFAP70
ENSG00000156049,130.5733941,-0.021817934,0.887902811,0.956662961,92,-0.124165489,0.02895792,0.210784999,95,-0.141112891,0.087088351,0.221397694,GNA14
ENSG00000156050,109.8322002,-0.05727455,0.633228184,0.833179407,73,-0.04206677,0.370512201,0.687213738,76,-0.088049232,0.260845475,0.449302072,FAM161B
ENSG00000156052,953.3905297,-0.009197149,0.927645539,0.971191282,682,0.049557094,0.182269944,0.505098226,691,0.012087771,0.818509021,0.899590231,GNAQ
ENSG00000156096,14498.05461,0.015986267,0.927298763,0.971170094,11282,0.088501873,0.130877222,0.435882716,11326,0.079719327,0.375679282,0.56341987,UGT2B4
ENSG00000156097,15.93594751,-1.061472063,0.002027222,NA,11,0.168575784,2.39E-01,5.68E-01,11,0.140065295,4.77E-01,6.53E-01,GPR61
ENSG00000156103,27.84676359,-0.682153384,0.11816723,0.37540492,19,0.194754559,0.321523648,0.64925841,23,0.655095578,0.010953606,0.054319188,MMP16
ENSG00000156110,1213.34576,-0.013200481,0.903773702,0.964181191,982,0.03691139,0.341755994,0.6643682,930,-0.086275958,0.284827683,0.475381414,ADK
ENSG00000156113,499.3032959,-0.208364323,0.512249048,0.758982136,390,0.024944284,0.842045663,0.947127899,375,-0.218016217,0.187998337,0.362823443,KCNMA1
ENSG00000156127,5.414238448,-0.39201015,0.330324753,NA,5,0.537129644,0.001846972,0.054332826,6,0.961636574,0.00044504,0.006214537,BATF
ENSG00000156136,92.38731306,0.610859571,0.00516533,0.06528532,77,0.164984343,0.088977954,0.362221769,83,0.496979967,0.000300713,0.004720674,DCK
ENSG00000156140,8.750408975,1.135835826,0.064636048,NA,8,0.250594309,0.300071534,0.630234165,10,0.855584734,0.005188759,0.033062353,ADAMTS3
ENSG00000156150,15.6158865,0.079738857,0.770683679,NA,9,-0.011278104,9.17E-01,9.71E-01,9,-0.072864076,6.63E-01,0.797156717,ALX3
ENSG00000156162,756.8656243,-0.079192083,0.474651392,0.733310255,521,-0.088069453,0.0482362,0.27258691,537,-0.090728422,1.32E-01,0.288800828,DPY19L4
ENSG00000156170,324.7507459,0.175602708,0.090037691,0.324642944,242,0.053010057,0.307964759,0.637781052,240,-0.038539316,0.55536123,0.719347504,NDUFAF6
ENSG00000156171,325.049518,-0.242587139,0.026519727,0.16691898,258,0.16239803,0.002100345,0.056973114,274,0.356734742,7.05E-07,5.84E-05,DRAM2
