ENSEMBL_GENE_ID,baseMean__NASHF12vsNAFL+F0,log2FoldChange__NASHF12vsNAFL+F0,pvalue__NASHF12vsNAFL+F0,padj__NASHF12vsNAFL+F0,baseMean__NASHF34vsNAFL+F0,log2FoldChange__NASHF34vsNAFL+F0,pvalue__NASHF34vsNAFL+F0,padj__NASHF34vsNAFL+F0,external_gene_name
ENSG00000228980,2,-0.7212208,2.15E-02,4.57E-01,1,-2.291098078,8.81E-08,7.54E-06,LINC01205
ENSG00000228981,11,-0.125775908,0.550237287,0.926131058,10,-0.213476428,0.341522611,0.623745726,
ENSG00000229005,380,-0.099275648,0.263611449,0.830301473,344,-0.303159524,0.001846833,0.020460535,HNF4A-AS1
ENSG00000229017,14,-0.06448605,0.726153214,0.957836211,15,-0.317053901,0.075795784,0.261536577,LINC01277
ENSG00000229018,1,0.157758587,0.623954566,NA,1,-0.161738375,0.68743253,0.866658186,PMS2P7
ENSG00000229036,6,0.259935098,0.112322204,0.707082083,6,0.062348744,0.731349807,0.889966883,VDAC1P8
ENSG00000229043,92,-0.036569453,0.726878907,0.957836211,95,-0.031444306,0.818982775,0.92937081,ZFAND2A-DT
ENSG00000229056,NA,NA,NA,NA,1,0.891374877,0.063132426,0.233166794,HECW2-AS1
ENSG00000229091,2,-0.006832967,0.983634041,0.997426887,2,0.173750494,0.627734537,0.832240455,HSPA8P8
ENSG00000229097,2,-0.168479866,0.466168643,0.90563348,3,0.146627447,0.613136887,0.823921949,CALM2P2
ENSG00000229108,2,-0.502323631,0.10876458,0.70429154,2,-0.952907324,0.017031316,0.100372159,LINC02587
ENSG00000229116,3,0.328553708,0.153560056,0.747184354,4,0.968296839,6.11E-05,0.001496284,
ENSG00000229117,3871,-0.170533306,0.060567277,0.618628548,3883,-0.214038445,0.023297622,0.123063217,RPL41
ENSG00000229119,42,-0.052603606,0.754950383,0.96421071,47,-0.001252424,0.995429567,0.998044717,
ENSG00000229124,7,0.015345714,0.93139367,0.98967005,10,0.610267637,0.001367216,0.016487518,VIM-AS1
ENSG00000229127,5,-0.077578229,0.683656241,0.952058122,5,0.035173258,8.77E-01,9.55E-01,KANSL1L-AS1
ENSG00000229132,11,-0.117294129,0.457154471,0.903440539,10,-0.200914987,0.29525248,0.575992733,EIF4A1P10
ENSG00000229140,2,0.062333395,0.818997745,0.975696787,1,-0.372339397,0.286034026,0.56527722,CCDC26
ENSG00000229152,34,0.03681205,0.807091778,0.974817168,36,0.038069628,0.834588489,0.935909815,ANKRD10-IT1
ENSG00000229153,3,0.351510421,0.206081571,0.801375372,4,0.923435724,0.00418703,0.037195202,EPHA1-AS1
ENSG00000229155,1,0.778455312,5.80E-02,NA,2,1.920776713,1.34E-05,4.32E-04,LINC02038
ENSG00000229177,1,-0.276435952,6.01E-01,NA,NA,NA,NA,NA,
ENSG00000229178,2,-0.564515092,0.066378243,0.629602465,2,-0.672943596,7.97E-02,2.69E-01,
ENSG00000229180,29,-0.033308222,0.804118166,0.974635556,31,-0.157024582,0.363888794,0.644318383,
ENSG00000229186,43,-0.06166068,0.61076966,0.940503857,49,-0.064486768,0.632615487,0.835094602,ADAM1A
ENSG00000229195,2,-0.495063808,0.117674201,0.714203789,3,-0.015019012,0.962903674,0.98509867,
ENSG00000229204,2,0.324228414,0.306244096,0.850725722,1,-0.194261584,0.591023308,0.810082113,PTGES3P3
ENSG00000229214,4,-0.229248315,0.226247563,0.809675402,5,-0.151281138,0.50922861,0.758313215,LINC00242
ENSG00000229221,5,1.161650404,3.21E-06,0.008192628,6,1.440370148,2.65E-07,1.81E-05,HNRNPA1P66
ENSG00000229222,2,-0.52761737,0.101779339,0.697212531,2,-0.931017438,0.008996348,0.064345999,KRT18P4
ENSG00000229230,2,-0.49210699,0.361899178,0.873263055,3,-0.5323016,0.375188699,0.654546215,MT1P3
ENSG00000229236,1,-0.518503186,0.169404708,NA,2,-0.083296753,0.850465187,0.942475339,TTTY10
ENSG00000229257,4,-0.164535576,0.46934787,0.90563348,4,-0.021755009,0.931465981,0.972878821,
ENSG00000229273,2,-0.081370491,7.93E-01,9.73E-01,2,-0.218394978,0.528966095,0.772276782,
ENSG00000229278,3,-0.088268724,0.759363552,0.965146457,3,0.023899666,0.926575168,0.971620763,
ENSG00000229292,3,-0.444433772,2.39E-01,8.17E-01,3,-0.567378367,2.06E-01,4.75E-01,RFPL4AL1
ENSG00000229299,15,-0.06442775,0.82740958,0.97871787,18,0.04152506,0.890683384,0.958939258,
ENSG00000229308,3,0.140212577,6.37E-01,9.43E-01,3,0.158256576,6.48E-01,8.45E-01,
ENSG00000229314,94116,-0.107782753,3.35E-01,0.861334601,88533,-0.360834465,0.002219391,0.023516314,ORM1
ENSG00000229320,40,-0.10766257,0.252289392,0.825486451,44,-0.106573287,0.38581874,0.664390033,KRT8P12
ENSG00000229325,1,-0.360439278,0.358868423,NA,1,-0.100182336,0.825032644,0.93144413,ACAP2-IT1
ENSG00000229334,3,-0.027870368,0.89394039,0.985696671,3,-0.014442347,0.953582905,0.981433556,
ENSG00000229344,29,0.159738937,0.289280349,0.842494103,79,0.210168997,0.354938407,0.635946175,MTCO2P12
ENSG00000229348,3,0.060899995,0.874667369,0.983185169,3,0.284581957,0.426977522,0.695813765,HYI-AS1
ENSG00000229356,9,-0.210175315,0.294105892,0.843764327,10,-0.13797455,0.526775483,0.770498284,LRRC3-DT
ENSG00000229358,12,-0.222573277,0.06376309,0.620723966,14,-0.165360374,2.59E-01,5.37E-01,DPY19L1P1
ENSG00000229368,2,0.460094058,0.132499387,0.727858122,2,0.152974673,0.698064341,0.872193112,
ENSG00000229372,1,0.088774825,0.842435685,NA,1,0.513375353,0.247510142,0.524937528,SZT2-AS1
ENSG00000229388,6,-0.281495643,8.58E-02,0.670995378,6,-0.256965558,0.195538304,0.462840333,LINC01715
ENSG00000229391,35,0.115254288,0.642318885,0.944182597,39,0.236862181,0.344291226,0.626501369,HLA-DRB6
ENSG00000229417,28,0.039041658,0.763584581,0.967174594,31,0.025635404,0.851341776,0.942884376,NPM1P25
ENSG00000229419,9,0.118353531,0.365848838,0.875134654,9,-0.034452962,8.43E-01,9.40E-01,RALGAPA1P1
ENSG00000229425,70,0.30695629,0.227435526,0.810203248,94,0.529250213,0.091473416,0.29395986,
ENSG00000229447,2,0.054975828,8.57E-01,9.82E-01,2,-0.173471664,5.80E-01,8.04E-01,
ENSG00000229474,19,0.200339559,0.207398657,0.80166479,24,0.464005319,0.002934858,0.028906731,PATL2
ENSG00000229484,18,-0.10981432,0.301224267,0.84877219,15,-0.532739868,5.50E-06,0.000209362,LINC02766
ENSG00000229512,3,-0.143083968,0.542782223,0.9239168,3,-0.059471402,0.836728934,0.937229283,
ENSG00000229525,12,-0.008238007,0.953767035,0.99301293,12,-0.164897752,0.33155859,0.614009083,
ENSG00000229539,2,0.142616041,0.632083907,0.942505989,2,0.148800052,0.652774958,0.847225303,PANK2-AS1
ENSG00000229547,1,-1.800554643,0.005174228,NA,1,-0.761089623,0.307163512,0.589393579,UBE2DNL
ENSG00000229589,16,-0.290125864,0.020167159,0.4502664,16,-0.364791877,8.41E-03,0.061354767,ACVR2B-AS1
ENSG00000229591,1,0.158760695,0.647008052,NA,1,0.206167129,5.74E-01,0.800728237,
ENSG00000229604,3,0.337605322,0.382967311,0.881593217,2,0.173679483,0.707531437,0.87761466,MTATP8P2
ENSG00000229611,NA,NA,NA,NA,1,-0.766823148,1.45E-01,NA,LINC02851
ENSG00000229619,12,-0.043073756,0.692594621,0.953745757,13,0.086247202,0.59407554,0.811561816,MBNL1-AS1
ENSG00000229628,2,0.137988045,0.745677866,0.961580186,2,1.063422976,0.014433396,0.089682282,
ENSG00000229638,69,-0.014924023,0.902543503,0.987146272,66,-0.116978941,0.396952646,0.674022378,RPL4P4
ENSG00000229644,44,0.024656336,0.897412635,0.986349407,46,0.227834354,0.385509336,0.664186296,NAMPTP1
ENSG00000229656,3,0.194994982,4.82E-01,0.909928331,4,1.305819611,3.80E-05,1.01E-03,ITGB1-DT
ENSG00000229659,2,0.159188028,0.544047835,0.924369298,3,0.27210034,0.361914602,0.642768214,RPL26P6
ENSG00000229666,3,-0.302971084,0.165662096,0.762090895,4,-0.149140298,0.472193617,0.732092012,MAST4-AS1
ENSG00000229689,15,0.035262395,0.80449149,0.974635556,15,0.062340585,0.68085082,0.86298386,
ENSG00000229692,8,0.038507657,0.804337197,0.974635556,9,0.094526601,0.553167805,0.788612524,SOS1-IT1
ENSG00000229704,NA,NA,NA,NA,1,-0.290032164,0.459348922,NA,EIF2S2P2
ENSG00000229715,4,-0.062188203,7.93E-01,9.73E-01,4,0.233506354,4.20E-01,6.92E-01,EEF1DP3
ENSG00000229719,79,-0.098126094,0.504620165,0.915878228,84,-0.251693325,0.111246151,0.329578854,MIR194-2HG
ENSG00000229728,4,0.064902703,7.85E-01,0.971271446,4,0.239323628,3.48E-01,6.30E-01,
ENSG00000229739,3,-0.188465505,0.369391545,0.87579755,4,-0.239683064,0.307113134,0.589393579,PDC-AS1
ENSG00000229740,86,-0.089447424,3.87E-01,8.83E-01,87,-0.132332797,3.85E-01,6.63E-01,
ENSG00000229750,NA,NA,NA,NA,1,-0.191649987,0.659277402,0.851223458,
ENSG00000229754,165,0.150266759,0.331054485,0.859228029,152,-0.12508897,0.531121034,0.773364571,CXCR2P1
ENSG00000229775,4,0.133298839,0.608171453,0.940503857,4,0.217775404,0.428663668,0.696892002,LINC02624
ENSG00000229782,6,0.041724652,0.834419947,0.979759536,6,-0.123149513,0.518608835,0.76424873,
ENSG00000229785,NA,NA,NA,NA,NA,NA,NA,NA,SLC25A38P1
ENSG00000229807,2060,-0.819418204,0.241717923,0.818345667,2675,-2.638145126,1.65E-05,5.16E-04,XIST
ENSG00000229808,4,-0.111189469,5.52E-01,9.26E-01,4,-0.310832643,1.18E-01,3.42E-01,
ENSG00000229809,116,-0.187460451,0.135594031,0.72910249,118,-0.306022339,0.031420173,0.150205979,ZNF688
ENSG00000229816,1,-0.11371809,0.726263231,NA,1,-0.034120427,0.932912549,0.973135483,DDX50P1
ENSG00000229828,4,-0.191717152,0.54201727,0.923760284,4,-0.619412986,0.088174778,0.287206773,PDE4DIPP1
ENSG00000229833,24,0.071644783,0.628470483,0.942109589,26,0.026188586,0.881874248,0.956091437,PET100
ENSG00000229839,2,-0.494134768,0.160676211,0.756637541,2,-1.168563033,0.008972703,0.064219815,
ENSG00000229851,2,-0.240073318,0.484022729,0.910934562,3,0.041105105,0.910269489,0.966277735,ARSD-AS1
ENSG00000229852,1,0.307043208,0.362576864,NA,2,0.719020176,0.045209432,0.189047181,KHDC1-AS1
ENSG00000229862,3,-0.199909744,0.407634054,0.891824408,3,-0.400968587,0.097801275,0.305662917,
ENSG00000229871,1,-0.290353519,0.451672816,NA,2,0.174464126,0.64982375,0.845839864,RPSAP20
ENSG00000229873,37,-0.239007176,0.195203255,0.79373542,40,-0.270599175,0.186963498,0.451078169,OGFR-AS1
ENSG00000229886,11,-0.119558545,4.31E-01,8.98E-01,11,-0.200721191,3.22E-01,6.04E-01,
ENSG00000229891,2,0.285759813,0.342576756,0.864842815,2,0.484799398,0.117164915,0.340465774,LINC01315
ENSG00000229894,1,0.631270732,0.095652015,NA,NA,NA,NA,NA,GK3P
ENSG00000229896,17,-0.047141137,0.797832193,0.973458358,18,-0.090214088,0.641179936,0.840179001,
ENSG00000229912,NA,NA,NA,NA,1,-0.377705027,0.364601922,NA,
ENSG00000229918,3,0.051187158,0.842551456,0.980925008,2,-0.043517721,0.882453884,0.956229048,DOCK9-AS1
ENSG00000229920,5,0.109986255,0.635799341,0.943020393,5,0.361482701,1.75E-01,0.435807758,RPS4XP5
ENSG00000229927,5,0.029603572,0.894353835,0.985696671,5,-0.146402386,0.561185242,0.793066183,RHEBP1
ENSG00000229931,27,-0.048548519,0.720490658,0.957286087,25,-0.211590654,1.46E-01,0.389694854,ATXN1-AS1
ENSG00000229932,2,0.696389221,0.017909831,0.431947971,2,0.572255011,0.078948334,0.268099993,YWHAZP3
ENSG00000229941,4,0.698749075,1.51E-01,7.44E-01,3,0.521187026,2.92E-01,5.73E-01,PDE11A-AS1
ENSG00000229944,8,0.044970355,7.88E-01,9.72E-01,7,-0.013383186,9.41E-01,9.77E-01,EIF4EP2
ENSG00000229953,NA,NA,NA,NA,1,1.587108396,0.034894902,NA,
ENSG00000229956,4,-0.058881562,0.771489124,0.968988574,3,-0.605098683,0.013151492,0.08428696,ZRANB2-AS2
ENSG00000229964,6,-0.177676118,0.315792354,0.853841014,6,-0.058043505,0.791312461,0.917309565,
ENSG00000229976,4,0.551126235,1.12E-01,7.06E-01,3,-0.183031179,0.610267039,0.822338295,
ENSG00000229980,33,-0.094856067,0.321486748,0.85404183,33,-0.284643603,0.008367938,0.06120181,TOB1-AS1
ENSG00000229981,1,2.289225601,0.000635074,NA,2,3.500377257,5.49E-12,2.07E-09,LINC01435
ENSG00000229994,6,-0.113173319,4.87E-01,9.12E-01,6,-0.177879159,3.07E-01,5.89E-01,RPL5P4
ENSG00000230002,4,-0.138655982,0.490797247,0.914101795,4,-0.073537458,0.756874677,0.900466162,ALMS1-IT1
ENSG00000230006,7,0.661132403,0.008833246,0.352876237,11,1.133502841,3.30E-06,0.000141591,ANKRD36BP2
ENSG00000230037,1,-0.018663366,0.954937076,NA,NA,NA,NA,NA,UBBP1
ENSG00000230042,1,-0.276279991,0.422626724,NA,1,0.002589008,0.994482944,0.99786176,AK3P3
ENSG00000230043,2,-0.191415709,0.477402142,0.908171477,2,-0.067628938,0.82382893,0.931100207,TMSB4XP6
ENSG00000230069,2,0.224746181,0.417704656,0.895067984,3,0.389448622,0.165053111,0.42080577,LRRC37A15P
ENSG00000230071,2,-0.160844229,0.505705006,0.916319112,3,0.088648301,0.726049859,0.887209952,RPL4P6
ENSG00000230074,39,0.089242987,0.355209547,0.869800675,39,0.058219758,0.592549503,0.811108239,
ENSG00000230076,20,-1.292324424,0.00073056,0.123919164,16,-0.687284981,0.100030688,0.309555405,RPL10P6
ENSG00000230082,7,-0.010887721,0.947472707,0.991788871,7,-0.117985334,0.600354296,0.816697155,PRRT3-AS1
ENSG00000230091,29,-0.025042086,0.870929599,0.983185169,30,-0.138454299,4.26E-01,6.95E-01,TMEM254-AS1
ENSG00000230092,3,-0.034265796,0.872972967,0.983185169,4,0.0071695,0.973858343,0.990150256,
ENSG00000230099,NA,NA,NA,NA,1,0.9810292,0.068993544,NA,TRBV5-4
ENSG00000230102,81,-0.082204063,0.353768673,0.869767505,80,-0.216452832,3.11E-02,1.49E-01,LINC02028
ENSG00000230124,247,-0.059872726,0.24859289,0.823320512,260,-0.066159945,0.284876018,0.564323492,ACBD6
ENSG00000230146,NA,NA,NA,NA,1,-0.303550144,0.464812057,NA,SEPHS1P4
ENSG00000230148,2,-0.016018336,9.51E-01,9.93E-01,3,0.381802835,2.44E-01,5.21E-01,HOXB-AS1
ENSG00000230155,2,0.092172165,0.729608595,0.959002283,2,0.37926952,0.198756685,0.467047645,CEP250-AS1
ENSG00000230162,NA,NA,NA,NA,NA,NA,NA,NA,CT45A11P
ENSG00000230185,1,-0.553536507,0.069040916,NA,1,-0.355247813,0.27016028,0.548968357,HSDL2-AS1
ENSG00000230189,18,-0.185338797,0.161735282,0.758206326,19,-0.165580165,0.228975388,0.502879171,
ENSG00000230191,1,0.211928591,0.537037504,NA,1,-0.009995006,9.79E-01,0.991778769,IFITM3P4
ENSG00000230202,82,-0.405684678,0.025692784,0.487634209,82,-0.392473362,0.029319982,0.143195201,
ENSG00000230204,2,-0.121565169,0.697260075,0.954556752,1,-0.674876637,0.071698151,0.253066912,FTH1P5
ENSG00000230207,8,-0.239564528,0.148694195,0.742519532,8,-0.154776205,0.356502734,0.637307845,RPL4P5
ENSG00000230212,3,0.641460607,0.019241504,0.441375207,2,0.236691146,0.457566766,0.720819281,
ENSG00000230216,NA,NA,NA,NA,1,-0.107646475,0.799800066,NA,HSPB1P2
ENSG00000230267,2,0.428509211,0.222999301,0.807199152,2,-0.108645888,0.796322404,0.919490792,HERC2P4
ENSG00000230289,7,0.027607468,0.907703535,0.987710478,7,-0.088887778,0.726657224,0.887496246,
ENSG00000230291,4,-0.323347062,0.121932065,0.718194433,4,-0.163308866,0.451299272,0.715966957,
ENSG00000230295,4,-0.265555732,0.215993444,0.804503232,5,-0.386458972,0.152616787,0.400163123,GTF2IP23
ENSG00000230303,NA,NA,NA,NA,NA,NA,NA,NA,
ENSG00000230306,34,-0.116724929,0.493723698,0.915297882,36,-0.240149017,0.202392715,0.471034593,BANF1P2
ENSG00000230310,1,0.005436551,9.88E-01,NA,1,0.035109152,9.28E-01,9.72E-01,
ENSG00000230311,1,-0.569041588,0.057218814,NA,1,-0.536420554,0.092746076,0.296388939,TOMM20P4
ENSG00000230314,14,0.068938112,0.689886514,0.952948819,15,0.258385826,0.131036606,0.364855155,ELOVL2-AS1
ENSG00000230325,1,-0.183924141,0.622672164,NA,2,0.126092254,0.743601911,0.894756493,
ENSG00000230328,9,0.345529367,0.351311549,0.868353118,9,0.192688999,0.603024285,0.818196139,
ENSG00000230330,8,0.079056771,0.596146172,0.937938937,7,-0.05607085,7.30E-01,8.89E-01,HMGN2P3
ENSG00000230333,98,-0.081437109,3.24E-01,8.56E-01,100,-0.116200873,2.16E-01,4.87E-01,
ENSG00000230337,3,0.397574966,0.124256009,0.720749048,2,0.198641939,4.42E-01,7.08E-01,EXOSC10-AS1
ENSG00000230359,8,-0.22064988,1.20E-01,7.15E-01,8,-0.173386939,2.46E-01,5.24E-01,TPI1P2
ENSG00000230371,20,-0.073870027,0.517756288,0.919530435,19,-0.151921886,0.29576708,0.576733675,KARS1P2
ENSG00000230373,7,-0.346358687,1.13E-01,7.08E-01,9,-0.268884004,2.71E-01,5.50E-01,GOLGA6L5P
ENSG00000230383,2,0.074082059,0.761371373,0.96600666,2,-0.246884384,0.41167882,0.685170323,
ENSG00000230409,12,0.068797351,0.638837243,0.943619244,11,-0.05937539,0.739420827,0.893444211,TCEA1P2
ENSG00000230415,3,-0.560886304,0.069636385,0.638473079,3,-0.59071259,0.099976765,0.309522857,LINC01786
ENSG00000230424,6,-0.345912408,0.011208747,0.377661473,7,-0.310069003,0.060260197,0.226064477,EMC1-AS1
ENSG00000230435,28,-0.0408209,0.7492904,0.962767656,32,0.16520466,0.282504356,0.562199518,
ENSG00000230438,9,0.317371609,0.28615466,0.840280834,10,0.852999195,6.99E-03,0.053823342,SERPINB9P1
ENSG00000230445,2,-0.05479768,8.46E-01,9.81E-01,3,0.761263811,4.77E-02,1.95E-01,LRRC37A6P
ENSG00000230454,3,-0.431823867,5.34E-02,6.02E-01,4,-0.124199147,6.25E-01,8.31E-01,
ENSG00000230457,3,-0.220540069,0.286807552,0.840526155,3,-0.400832711,0.113851629,0.333860251,PA2G4P4
ENSG00000230461,202,0.03741379,0.635956095,0.943061103,202,-0.049318595,0.579702772,0.803627618,PROX1-AS1
ENSG00000230479,27,-0.243413018,0.044879668,0.562145503,24,-0.477492595,0.000509239,0.007854473,
ENSG00000230487,99,-0.082169164,2.47E-01,8.22E-01,100,-0.149642659,4.45E-02,1.87E-01,PSMG3-AS1
ENSG00000230490,16,0.023692335,0.828526772,0.979195706,14,-0.174679599,0.180614939,0.443338662,
ENSG00000230510,3,-0.068530274,7.66E-01,0.967617468,3,0.294512091,3.20E-01,6.01E-01,PPP5D1P
ENSG00000230513,42,0.006170105,0.955564856,0.993249335,38,-0.288815328,0.050230859,0.201346969,THAP7-AS1
ENSG00000230521,9,0.07225426,0.671946076,0.951175577,9,0.052902298,0.769383687,0.906310908,
ENSG00000230530,6,-0.283483042,0.083673978,0.665224726,7,-0.250484681,0.169668347,0.427528262,LIMD1-AS1
ENSG00000230532,10,-0.020808257,0.864068381,0.983185169,11,-0.127856874,0.375046285,0.654541131,
ENSG00000230534,1,-0.463013801,2.25E-01,NA,1,-0.537302053,0.216031143,NA,
ENSG00000230537,3,0.247590471,4.57E-01,0.903440539,3,0.355235,0.242506008,0.519468412,
ENSG00000230551,120,0.047605508,0.628547166,0.942109589,125,-0.0019523,0.984744872,0.993381763,
ENSG00000230555,14,-0.006473794,0.969787436,0.994718891,11,-0.600679155,7.46E-03,5.64E-02,LINC02916
ENSG00000230583,2,0.326916308,0.282405104,0.837130422,1,-0.055124244,0.886753183,0.957467867,GTF2IRD1P1
ENSG00000230587,5,0.061035069,0.79119215,0.972816721,6,0.787344496,0.002210912,0.023461401,LINC02580
ENSG00000230590,24,0.07268762,0.433750773,0.898904214,24,0.050523344,0.641830057,0.840584637,FTX
ENSG00000230596,NA,NA,NA,NA,1,0.049304582,0.924085125,NA,GPAA1P2
ENSG00000230606,NA,NA,NA,NA,1,0.050216818,9.21E-01,9.70E-01,
ENSG00000230613,20,-0.326079922,0.010261691,0.367692386,21,-0.350830929,0.015840549,0.09551208,HM13-AS1
ENSG00000230615,1,0.068644402,0.862175473,NA,1,0.259777968,4.91E-01,7.45E-01,
ENSG00000230623,82,0.129465368,1.63E-01,7.59E-01,92,0.390813987,0.000267589,0.004711547,
ENSG00000230626,2,-0.204035025,5.41E-01,0.923760284,2,-0.381888192,0.314705039,0.596846479,
ENSG00000230628,6,1.110517122,0.007943897,0.341154584,10,1.618227867,9.86E-06,0.000340632,
ENSG00000230629,41,-0.196620646,0.195247442,0.79373542,43,-0.149041281,0.403904425,0.679623042,RPS23P8
ENSG00000230630,65,-0.005679245,9.69E-01,9.95E-01,84,0.405424189,1.43E-02,8.94E-02,DNM3OS
ENSG00000230635,4,1.62461865,0.076526638,0.650676208,4,2.086637766,0.132602683,0.367695295,CYP4F60P
ENSG00000230641,1,-0.854359561,0.017163775,NA,1,-0.574763462,0.122047722,0.34885739,USP12-AS2
ENSG00000230645,11,-0.045427209,0.780805086,0.970359722,10,-0.156338139,0.49048903,0.74466197,LINC01818
ENSG00000230647,19,-0.016367508,0.880006827,0.98369361,21,0.081993616,0.495338307,0.748227422,
ENSG00000230650,3,0.078947161,7.79E-01,9.70E-01,4,0.135434307,6.74E-01,8.59E-01,
ENSG00000230658,7,-0.287347108,0.266869446,0.830301473,7,-0.453723951,1.36E-01,3.73E-01,KLHL7-DT
ENSG00000230666,6,0.435575875,1.11E-01,7.06E-01,7,0.542637119,3.82E-02,1.70E-01,CEACAM22P
ENSG00000230673,3,-0.086644996,0.748071613,0.962437544,3,0.04683047,0.849895271,0.942209127,PABPC1P3
ENSG00000230679,2,-0.117677054,0.658471849,0.9481914,2,-0.315118281,0.326633309,0.608575716,ENO1-AS1
ENSG00000230701,1,-0.449059354,0.132458424,NA,2,-0.32706589,0.294571586,0.575399009,FBXW4P1
ENSG00000230704,NA,NA,NA,NA,NA,NA,NA,NA,
ENSG00000230715,16,-0.037166374,8.67E-01,9.83E-01,17,-0.247925756,3.34E-01,0.616405431,
ENSG00000230724,4,0.36798072,1.99E-01,0.797062512,3,0.214927196,0.503732994,0.754541377,LINC01001
ENSG00000230732,NA,NA,NA,NA,NA,NA,NA,NA,
ENSG00000230772,2,-0.207620323,0.415010907,0.895067984,2,-0.032550767,0.906421477,0.964682088,VN1R108P
ENSG00000230777,2,-0.576383918,0.049693471,0.589485251,2,-0.859470104,0.013084041,0.083955277,RPS29P5
ENSG00000230787,1,0.164676499,0.654883303,NA,NA,NA,NA,NA,PSAT1P3
ENSG00000230793,1,-0.188935707,0.555536627,NA,1,-0.135187278,0.724522566,NA,SMARCE1P5
ENSG00000230795,69,-0.157484866,3.79E-01,8.80E-01,77,-0.142680465,0.473731009,0.733429402,HLA-K
ENSG00000230797,7,-0.00039358,0.997761082,0.999439801,7,-0.298993908,0.074178674,0.258372523,YY2
ENSG00000230825,2,-0.140022921,0.655357815,0.947753587,2,0.110064223,0.774346935,0.908254831,
ENSG00000230832,1,0.522009673,1.32E-01,NA,1,0.194057378,6.12E-01,8.23E-01,SSBL4P
ENSG00000230838,3,-0.225258839,0.328411259,0.857752054,3,-0.166253774,0.563895135,0.794475066,LINC01614
ENSG00000230844,36,0.010807865,8.96E-01,9.86E-01,35,-0.144336611,1.01E-01,0.312098317,ZNF674-AS1
ENSG00000230847,4,-0.862679485,0.024724795,0.481835465,7,0.275127567,0.523938535,0.767867255,OCLNP1
ENSG00000230869,1,-0.534543814,0.435845199,NA,1,-0.160067084,0.782300006,0.912875363,AGAP10P
ENSG00000230870,18,-0.137487373,4.18E-01,0.895067984,19,-0.148731657,4.74E-01,7.33E-01,FBXW11P1
ENSG00000230873,1,-0.32778,0.415379102,NA,2,0.820093911,0.090135858,0.291148484,STMND1
ENSG00000230882,83,0.018694755,9.26E-01,0.989114429,86,-0.144836841,0.576550032,0.801614093,
ENSG00000230894,6,0.194630609,0.281803278,0.836921709,6,0.042332813,8.33E-01,0.935497508,
ENSG00000230896,15,0.086625768,0.558981467,0.92761321,16,0.053332307,0.772632616,0.907584535,
ENSG00000230897,15,-0.022241927,0.87550924,0.983185169,15,-0.003855988,0.979459221,0.991791126,RPS18P12
ENSG00000230910,2,-0.046276935,8.85E-01,9.85E-01,3,0.503275339,0.181574684,0.444645973,
ENSG00000230916,NA,NA,NA,NA,NA,NA,NA,NA,MTCO1P53
ENSG00000230918,1,0.013053551,0.970840671,NA,1,-0.134019123,0.736807153,0.892173709,DPP4-DT
ENSG00000230921,8,-0.172772081,0.486533521,0.911579738,9,-0.322967774,0.21860551,0.490726933,HAO2-IT1
